subject,frame,kernel,mean,std,var,shots_for_1sigma
22,sensor,QRE,0.02558209907938221,0.015573291823083237,0.0002425274182069112,4123.245146438884
22,reference,HS-overlap,0.920358299259524,0.025692759842879193,0.0006601179083438656,1514.8808831877418
22,reference,Fidelity,0.9582028057880385,0.013392212335887874,0.00017935135124950733,5575.647983877384
22,reference,Bures-d2,0.04229150120919821,0.01373524351510841,0.00018865691441932763,5300.627348209992
22,reference,QRE,0.08580620235862203,0.028188858015182863,0.0007946117162001391,1258.4762842184543
23,sensor,HS-overlap,0.9894050280117768,0.006493674477713192,4.21678082225037e-05,23714.773002271668
23,sensor,Fidelity,0.9761785615412087,0.016477938430749333,0.00027152245492756584,3682.9366479717874
23,sensor,Bures-d2,0.02403624387940634,0.01677738545263664,0.00028148066262634347,3552.641913904643
23,sensor,QRE,0.054170666667083436,0.03583098043094527,0.0012838591586427828,778.9016367318194
23,reference,HS-overlap,0.8737284230801609,0.04112278062249799,0.0016910830861260962,591.337000650147
23,reference,Fidelity,0.9344986074923687,0.02129132815415028,0.0004533206545677124,2205.944048487273
23,reference,Bures-d2,0.06673717878103032,0.022119992358604706,0.0004892940619447306,2043.760752021874
23,reference,QRE,0.13643828373262198,0.04579590230693554,0.0020972646681063837,476.8115418178947
24,sensor,HS-overlap,0.9789132063319032,0.019509924841628497,0.0003806371673259927,2627.1738175887604
24,sensor,Fidelity,0.9715442198331681,0.02364772703889281,0.000559214994105982,1788.2210071972438
24,sensor,Bures-d2,0.028810404788083097,0.024258175136395936,0.0005884590609480581,1699.353559768311
24,sensor,QRE,0.0655248943705131,0.05535172154164164,0.0030638130776234353,326.3906689685157
24,reference,HS-overlap,0.8836544022290703,0.05629642723708727,0.0031692877196606616,315.528310603201
24,reference,Fidelity,0.9361277336214712,0.03267082192386243,0.00106738260518073,936.8711792250721
24,reference,Bures-d2,0.06522837930782677,0.034201027032325394,0.0011697102500658526,854.9125733861885
24,reference,QRE,0.13337340112314958,0.07128024077268995,0.005080872724612651,196.81658136324143
25,sensor,HS-overlap,0.9824295335876575,0.02745389331742584,0.0007537162582845991,1326.7592267094303
25,sensor,Fidelity,0.9853246334546721,0.037284065699360075,0.0013901015550741983,719.3719022540218
25,sensor,Bures-d2,0.01511920551656409,0.039328939847050326,0.0015467655094929028,646.5104075974926
25,sensor,QRE,0.031100365320837448,0.08070330905480207,0.0065130240923948965,153.5385077367787
25,reference,HS-overlap,0.9174676184916291,0.038425020817713006,0.001476482224841678,677.285498717893
25,reference,Fidelity,0.9562748627478381,0.023294636111057605,0.000542640071546589,1842.8421571408844
25,reference,Bures-d2,0.04436553420576271,0.0243574873301831,0.0005932871890400302,1685.5243438140851
25,reference,QRE,0.09024522699412492,0.05081054193157012,0.002581711171379845,387.33999801594024
26,sensor,HS-overlap,0.9782164637526343,0.026541652341243373,0.0007044593090034299,1419.5284059978703
26,sensor,Fidelity,0.991270462750508,0.01105460528608869,0.00012220429803122,8183.018241670405
26,sensor,Bures-d2,0.008780105320381594,0.011188477739204665,0.00012518203412067834,7988.366757453207
26,sensor,QRE,0.017770274202005016,0.022667441009768766,0.0005138128819313468,1946.2338044954176
26,reference,HS-overlap,0.7964158684795115,0.14098819014942582,0.01987766976161065,50.307707693749904
26,reference,Fidelity,0.8854335081835848,0.08370625346271185,0.00700673686876376,142.71978793124507
26,reference,Bures-d2,0.12025410753007135,0.0910462106667239,0.008289412476769469,120.63581138017128
26,reference,QRE,0.25080149455872464,0.1931062074690862,0.037290007363093756,26.816835681017018
27,sensor,HS-overlap,0.9707453750504985,0.03941895058848066,0.00155385366549708,643.5612453120536
27,sensor,Fidelity,0.9646578289575811,0.03286060281413541,0.0010798192173083637,926.0809438941762
27,sensor,Bures-d2,0.03595457776366807,0.03401316249384636,0.0011568952228327967,864.3825130087235
27,sensor,QRE,0.07973913669371879,0.07624407081647525,0.005813158334667692,172.02352704490113
27,reference,HS-overlap,0.8313705036277318,0.08658874184280542,0.007497610213920002,133.37583196088377
27,reference,Fidelity,0.909449867949509,0.04739182458966811,0.0022459850379378714,445.2389410920297
27,reference,Bures-d2,0.09337027710907395,0.050621848908412787,0.002562571586906173,390.23300075191787
27,reference,QRE,0.19289709692117854,0.107404497939777,0.011535726177695561,86.68721713709795
28,sensor,HS-overlap,0.9877468592009474,0.008003459251006404,6.405535998252e-05,15611.496060171841
28,sensor,Fidelity,0.9758253855047815,0.016107037463605638,0.00025943665585399556,3854.505434894192
28,sensor,Bures-d2,0.024390455629248454,0.016385060583171494,0.0002684702103142002,3724.8080479009745
28,sensor,QRE,0.05469669216139902,0.035141016874492545,0.0012348910669733699,809.7880264458701
28,reference,HS-overlap,0.8769427976640852,0.0415645676038473,0.0017276132800947924,578.8332444082225
28,reference,Fidelity,0.9354329308910933,0.021792960721482867,0.00047493313700809506,2105.5595452859616
28,reference,Bures-d2,0.06577673279676573,0.02262910015926199,0.0005120761740179111,1952.8344624075844
28,reference,QRE,0.1344074262638377,0.046810183704213956,0.002191193298422258,456.37233407022455
29,sensor,HS-overlap,0.956020534548732,0.04418954866449289,0.0019527162111715858,512.1071839722283
29,sensor,Fidelity,0.9773402244928038,0.02561347283442449,0.0006560499906398012,1524.274086224386
29,sensor,Bures-d2,0.022965025430542196,0.02633642535270313,0.0006936073003585042,1441.7379971103692
29,sensor,QRE,0.047114809328417155,0.05351836756032527,0.0028642156663220763,349.1357203852231
29,reference,HS-overlap,0.7879197554978516,0.08948327534833396,0.008007256567065751,124.88671889359088
29,reference,Fidelity,0.8836422140492824,0.05051695636072582,0.0025519628799514768,391.855229500444
29,reference,Bures-d2,0.12075211945453711,0.05473810064767556,0.002996259662515059,333.7494451868035
29,reference,QRE,0.2519219475437533,0.11720402830301993,0.013736784250455098,72.7972414625985
30,sensor,HS-overlap,0.9863178673199168,0.02073626875558113,0.00042999284190369024,2325.6201093319128
30,sensor,Fidelity,0.9945570076850176,0.008243356797057712,6.795293128359758e-05,14716.068624421197
30,sensor,Bures-d2,0.0054677497561947674,0.008314654379638865,6.913347745284776e-05,14464.772160232305
30,sensor,QRE,0.01099304548481561,0.01677181044455468,0.0002812936255880735,3555.0041274820796
30,reference,HS-overlap,0.9019917800107805,0.053999200076838505,0.0029159136089384357,342.94568842321047
30,reference,Fidelity,0.9495804167182075,0.028765564237101603,0.0008274576858788187,1208.5210120900977
30,reference,Bures-d2,0.05130249563063259,0.029995055216301775,0.0008997033374289923,1111.4774819637962
30,reference,QRE,0.10471256322312462,0.06226559248559574,0.0038770040075822763,257.9311236316225
31,sensor,HS-overlap,0.9893631182575101,0.008234330388623121,6.78041969490022e-05,14748.349585972288
31,sensor,Fidelity,0.9817845815343823,0.014737230218542102,0.0002171859545143105,4604.349310876406
31,sensor,Bures-d2,0.018355728515753723,0.014976896581021583,0.000224307431198616,4458.167055172313
31,sensor,QRE,0.0431189791204478,0.03414835288631678,0.0011661100048484196,857.5520284040339
31,reference,HS-overlap,0.8919673560518504,0.03904242061920079,0.0015243106078065948,656.0342720693579
31,reference,Fidelity,0.9435353475941832,0.020327963089263098,0.00041322608335844297,2419.9827655423537
31,reference,Bures-d2,0.05739848339754015,0.020993762658365323,0.0004407380705557742,2268.92130906457
31,reference,QRE,0.11720097497584106,0.043325282661855986,0.0018770801177297187,532.7423110791216
32,sensor,HS-overlap,0.9794784057046703,0.011767572658538747,0.00013847576627398867,7221.4801687495
32,sensor,Fidelity,0.9799748548910069,0.010749955056380135,0.00011556153371419284,8653.398478365676
32,sensor,Bures-d2,0.02015635174979562,0.010887977192597296,0.00011854804734651891,8435.398324841024
32,sensor,QRE,0.04494029611641219,0.023527470598964074,0.0005535418727851189,1806.548066487814
32,reference,HS-overlap,0.890009951980422,0.04705888391009094,0.002214538554863416,451.5613412120866
32,reference,Fidelity,0.9414830906704972,0.02452118586736317,0.0006012885563417712,1663.0950139546678
32,reference,Bures-d2,0.05956710315162968,0.025544774624764368,0.0006525355106300055,1532.483648337432
32,reference,QRE,0.1215183821681037,0.05289850010319489,0.00279825131316771,357.36604331937866
33,sensor,HS-overlap,0.9544811235595178,0.039030331482242844,0.0015233667756137568,656.4407311542586
33,sensor,Fidelity,0.9720875614321958,0.02451209610336107,0.000600842855380409,1664.3286860203646
33,sensor,Bures-d2,0.028268827189076966,0.025028541596421965,0.0006264278944438246,1596.3529224506392
33,sensor,QRE,0.05982590993138102,0.05311913667657454,0.0028216426812646064,354.4034851187533
33,reference,HS-overlap,0.7839773310575078,0.12496299840905935,0.015615750971382568,64.03790645948443
33,reference,Fidelity,0.8806025113749323,0.07208975896193583,0.005196933347190006,192.421170947036
33,reference,Bures-d2,0.1248573449543069,0.07905737617652506,0.006250068727916593,159.99824058468258
33,reference,QRE,0.2607474769653746,0.17043484441481374,0.029048036190701763,34.42573513179864
34,sensor,HS-overlap,0.9673498313425527,0.04013563376445865,0.0016108690976747535,620.7829062234003
34,sensor,Fidelity,0.9867069353092641,0.016567628104656996,0.00027448630101422033,3643.1690627365515
34,sensor,Bures-d2,0.013408620207245269,0.01680568267506631,0.000282430970175024,3540.6881879147127
34,sensor,QRE,0.027274512051967292,0.03429702540911654,0.0011762859519135857,850.1334206815926
34,reference,HS-overlap,0.7825742145436044,0.08479299041417641,0.007189851223378613,139.0849363820474
34,reference,Fidelity,0.8801298155620297,0.048069076008947456,0.002310636068353968,432.781264733036
34,reference,Bures-d2,0.12441509928538069,0.051966743783401576,0.0027005424594497064,370.29597387029105
34,reference,QRE,0.25979727675163,0.1109818663171644,0.012316974651240951,81.18876820934666
35,sensor,HS-overlap,0.9607808119678367,0.03874140144353843,0.0015008961858094018,666.2685996904717
35,sensor,Fidelity,0.9804231145999486,0.020187483177319953,0.00040753447703457604,2453.780125000708
35,sensor,Bures-d2,0.019780333390171632,0.020555543569904248,0.00042253037145423186,2366.6937753096386
35,sensor,QRE,0.04065338653660886,0.0418630646716797,0.0017525161837052374,570.6081400548104
35,reference,HS-overlap,0.8151545139735406,0.09933449580504075,0.009867342056841658,101.34441415321527
35,reference,Fidelity,0.9031955656017642,0.052759438317127844,0.0027835583315388174,359.25239599601855
35,reference,Bures-d2,0.10009824725500689,0.05617465908716861,0.003155592323559615,316.8977160116698
35,reference,QRE,0.20760047745079635,0.11860897076238333,0.014068087945311903,71.08286526835677
36,sensor,HS-overlap,0.9964698786414659,0.0023019851866511788,5.299135799561462e-06,188710.0157128935
36,sensor,Fidelity,0.9896076895460064,0.006802720563817769,4.6277007069389146e-05,21609.00333292016
36,sensor,Bures-d2,0.010431260756194308,0.006854925808320799,4.6990007837582555e-05,21281.120093795795
36,sensor,QRE,0.02398542956588437,0.014684872945192147,0.00021564549341643628,4637.240427134198
36,reference,HS-overlap,0.9247458330925824,0.02512668103679903,0.0006313500999250359,1583.9072491138215
36,reference,Fidelity,0.9610537694859533,0.013011806268806209,0.00016930710237694457,5906.426759189372
36,reference,Bures-d2,0.039378179453574004,0.013309948949241139,0.0001771547410314053,5644.782601797397
36,reference,QRE,0.07983010963488148,0.027227867842703323,0.0007413567872597177,1348.8781881883176
37,sensor,HS-overlap,0.9923445895579294,0.009513959227238565,9.051542017755784e-05,11047.841329558756
37,sensor,Fidelity,0.996923629233446,0.003829136885076741,1.4662289284655205e-05,68202.17365691648
37,sensor,Bures-d2,0.003082437750407301,0.0038427220726787773,1.4766512927852678e-05,67720.7953486293
